Specimen 1,Specimen 1,Specimen 1,Specimen 1
Test time,Standard force,Strain,Grip to grip separation
s,N,mm,mm
100.57,427.419281,1.349699736,38.65534762
100.67,427.9345093,1.351349354,38.65703753
100.77,427.6759338,1.35299921,38.65868643
100.87,428.0713196,1.354649663,38.66036013
100.97,427.9826965,1.35629952,38.66202524
101.07,428.0709229,1.358099103,38.66368178
101.17,428.3342285,1.359599233,38.66535547
101.27,427.5502625,1.361249089,38.66699675
101.37,427.8873291,1.362899423,38.66868666
101.47,428.2067871,1.364549279,38.67033556
101.57,428.1499023,1.366199136,38.67200926
101.67,428.3220825,1.367849708,38.67364958
101.77,428.2025757,1.369499564,38.67533949
101.87,428.2486267,1.371149302,38.67701319
101.97,428.1776123,1.372799397,38.67866161
102.07,428.2221375,1.374449611,38.68033531
102.17,428.5677795,1.376249194,38.6819928
102.27,428.1439514,1.377899051,38.6836665
102.37,428.370636,1.379400015,38.68533161
102.47,428.360199,1.381199598,38.68700531
102.57,428.7275085,1.38269949,38.68865421
102.67,428.1213684,1.384349585,38.69032791
102.77,428.3266907,1.385999441,38.69200161
102.87,428.1404419,1.38764894,38.69368294
102.97,428.2843628,1.389150023,38.69534042
103.07,428.6890869,1.390799642,38.69698074
103.17,428.4418335,1.392299175,38.69867924
103.27,428.5811768,1.393949986,38.70035294
103.37,428.6527405,1.395749569,38.70203426
103.47,428.9585266,1.397399426,38.70366696
103.57,428.7246399,1.399049759,38.7053645
103.67,428.5050049,1.400699258,38.70702198
103.77,429.3553467,1.402348876,38.70869568
103.87,429.0296631,1.403849483,38.7103608
103.97,428.7059937,1.40565002,38.71202591
104.07,428.5674438,1.407299876,38.71369961
104.17,428.5204468,1.408949733,38.7153571
104.27,428.6252441,1.410598636,38.71703842
104.37,428.8417358,1.412099481,38.7186797
104.47,429.1740417,1.413599968,38.72035339
104.57,428.8838501,1.415399551,38.72201851
104.67,428.9931641,1.417049885,38.72369984
104.77,429.145813,1.418699503,38.72535732
104.87,429.2747192,1.42034936,38.72701481
104.97,429.1046143,1.421849608,38.72868755
105.07,429.2205505,1.423499703,38.73034504
105.17,429.3913269,1.425299406,38.73202637
105.27,429.4017334,1.426799536,38.73365906
105.37,429.4633179,1.428449869,38.73534897
105.47,429.244873,1.430099607,38.73699787
105.57,429.2941589,1.431749463,38.73867157
105.67,429.1791382,1.43339932,38.74032906
105.77,429.4389954,1.434899449,38.74200276
105.87,429.525177,1.436549306,38.74366787
105.97,429.5039673,1.438199997,38.74533299
106.07,429.9504089,1.439998627,38.74700668
106.17,429.8633728,1.441499949,38.74865559
106.27,429.5374451,1.443298578,38.7503455
106.37,429.9441833,1.444949865,38.7519944
106.47,430.039032,1.446598768,38.7536681
106.57,429.8458557,1.448249578,38.75532559
106.67,430.0146179,1.449900031,38.7569907
106.77,430.1255798,1.451399803,38.75867203
106.87,430.316803,1.453049302,38.76033714
106.97,430.4450073,1.454699278,38.76201144
107.07,430.2354736,1.456349134,38.76366034
107.17,430.2854004,1.457849503,38.76534167
107.27,430.6298828,1.459499955,38.76702395
107.37,430.260376,1.461149812,38.7686967
107.47,430.534729,1.462799668,38.7703456
107.57,430.3265381,1.464449525,38.77200308
107.67,430.3379517,1.466249824,38.773693
107.77,430.0383301,1.46789968,38.77536669
107.87,430.1920166,1.469549537,38.77704039
107.97,430.4550781,1.471199751,38.7786893
108.07,430.8371277,1.472849607,38.78037062
108.17,430.2358704,1.474499583,38.78201953
108.27,430.4393005,1.47614944,38.78370944
108.37,430.4670715,1.477799892,38.78535071
108.47,430.5105896,1.479449511,38.78700724
108.57,431.1355896,1.481249094,38.78868094
108.67,430.3862305,1.482749224,38.79035464
108.77,430.6226196,1.484400034,38.79203597
108.87,430.4169312,1.486049891,38.79367724
108.97,430.1983032,1.487699747,38.79535857
109.07,430.2312012,1.489349365,38.79700747
109.17,430.0032959,1.490999699,38.79869738
109.27,430.8924561,1.492949605,38.80033866
109.37,430.7648926,1.494599938,38.80201235
109.47,430.6917114,1.496399403,38.80367747
109.57,430.7559204,1.49804914,38.80533496
109.67,430.8515015,1.499849319,38.80700007
109.77,430.6315308,1.501498222,38.8086566
109.87,430.9966736,1.50284946,38.81034651
109.97,430.7420959,1.504649997,38.812004
110.07,430.9109802,1.506299853,38.81366912
110.17,430.5290833,1.50794971,38.8153266
110.27,431.1853333,1.509599566,38.8170003
110.37,430.8182373,1.511249423,38.818674
110.47,430.7792358,1.512749314,38.8203229
110.57,431.0065308,1.514699221,38.8219966
110.67,430.9569092,1.516199231,38.8236455
110.77,430.2325439,1.517849684,38.82533541
110.87,430.8735962,1.519500017,38.82700053
110.97,431.0794067,1.521298647,38.82869044
111.07,430.9585571,1.52279973,38.83032313
111.17,430.936676,1.524449587,38.83199683
111.27,431.2687683,1.52624917,38.83367816
111.37,431.7102356,1.527749419,38.83535185
111.47,431.3605042,1.529549956,38.83703318
111.57,431.4080505,1.531198859,38.83866587
111.67,431.2787781,1.532849669,38.84035578
111.77,431.2487183,1.534499288,38.84202948
111.87,431.2253723,1.536149859,38.84370318
111.97,431.300415,1.53779912,38.84536007
112.07,431.3939514,1.539599895,38.84703377
112.17,431.0376892,1.541249871,38.84869126
112.27,431.551239,1.542750001,38.85037258
112.37,431.5526123,1.544549227,38.8520377
112.47,431.5253296,1.546049118,38.85367897
112.57,431.6109619,1.54769969,38.8553603
112.67,431.0968628,1.549499273,38.85700157
112.77,431.621582,1.55114913,38.85869911
112.87,432.0354004,1.552798986,38.8603566
112.97,432.1819763,1.554449797,38.8620303
113.07,431.7181091,1.55624938,38.8636792
113.17,431.8789368,1.557899237,38.8653529
113.27,432.0597229,1.559549093,38.86701801
113.37,432.4480896,1.561199903,38.86866692
113.47,432.0917053,1.56284976,38.87034825
113.57,432.0213928,1.564499617,38.87199715
113.67,432.3318176,1.5662992,38.87367085
113.77,432.160675,1.56795001,38.87531975
113.87,432.4772034,1.569599867,38.87700966
113.97,432.5864563,1.571249723,38.87867478
114.07,432.3946228,1.572899222,38.88034084
114.17,432.5957031,1.574550033,38.88199738
114.27,432.5335693,1.576199889,38.88365486
114.37,432.6951904,1.577849746,38.88534477
114.47,432.7322693,1.579649448,38.88700226
114.57,432.8073425,1.581299543,38.88867596
114.67,432.7002869,1.5829494,38.89032486
114.77,432.7799988,1.584748983,38.89200619
114.87,432.066864,1.586399794,38.89367989
114.97,432.6141968,1.588050008,38.895345
115.07,432.3126831,1.589699984,38.89701012
115.17,432.2926331,1.591498613,38.89865139
115.27,432.2788391,1.593149424,38.90034893
115.37,432.7790833,1.594949007,38.902015
115.47,432.6991272,1.596449137,38.90369633
115.57,433.0667419,1.598099709,38.90532902
115.67,432.8277283,1.599899292,38.90702751
115.77,432.4041138,1.601549149,38.90868405
115.87,432.3796387,1.603199959,38.91035774
115.97,432.5131226,1.604850054,38.91203144
116.07,432.9575195,1.60650003,38.91368034
116.17,432.7973633,1.608299136,38.91537026
116.27,432.7727051,1.609949946,38.91702774
116.37,432.8168335,1.611599565,38.91870049
116.47,432.822937,1.613099217,38.92034176
116.57,433.1743774,1.614750028,38.92203167
116.67,432.7254028,1.616400003,38.92368057
116.77,433.1255493,1.618049979,38.9253619
116.87,432.5932617,1.619699836,38.92701939
116.97,433.3016968,1.6214993,38.92869297
117.07,433.3217773,1.623149157,38.93036667
117.17,433.1778564,1.62494874,38.93201557
117.27,433.3995361,1.626600027,38.9336969
117.37,432.9412537,1.628399968,38.93533817
117.47,433.1089172,1.630199194,38.9370195
117.57,433.5788879,1.63199985,38.9386684
117.67,433.762146,1.633649707,38.94032589
117.77,433.7695923,1.635299563,38.941991
117.87,433.5280151,1.63694942,38.94365612
117.97,433.6365051,1.638749123,38.94534603
118.07,433.1567688,1.640399814,38.94700351
118.17,433.5576477,1.642199397,38.94866863
118.27,433.4153137,1.643849254,38.95031753
118.37,433.4458923,1.645649791,38.95199981
118.47,433.5588989,1.647299886,38.95366493
118.57,433.756958,1.648949742,38.95533863
118.67,433.4650879,1.650749326,38.95699516
118.77,433.8334961,1.652399182,38.95866123
118.87,433.2823792,1.654049754,38.96035114
118.97,434.2072449,1.655849338,38.96201625
119.07,433.3382263,1.657499194,38.96368995
119.17,433.3649902,1.659149766,38.96530548
119.27,434.0544128,1.660949349,38.96701255
119.37,434.3583679,1.662599206,38.96866909
119.47,434.155304,1.66424942,38.97036758
119.57,434.0326843,1.666049957,38.9720079
119.67,433.6967163,1.667699814,38.9736816
119.77,433.9093628,1.669499397,38.9753553
119.87,433.4400635,1.671298981,38.977029
119.97,433.8277588,1.672949195,38.97870269
120.07,434.0977783,1.674600005,38.9803516
120.17,434.1317139,1.676399946,38.98203293
120.27,434.0979004,1.67819953,38.98368183
120.37,433.984314,1.679849505,38.98536411
120.47,433.8200684,1.681499362,38.98702064
120.57,434.5819092,1.683298945,38.98868576
120.67,434.8373718,1.684949875,38.99035183
120.77,434.3139343,1.686749458,38.99201694
120.87,434.4256287,1.688399315,38.99369064
120.97,434.5147705,1.690050006,38.99535564
121.07,434.5013428,1.691849947,38.99702933
121.17,434.3805542,1.69364953,38.99867824
121.27,434.4508667,1.695449948,39.00035194
121.37,434.6266479,1.697249293,39.00200847
121.47,434.333313,1.69889915,39.00367454
121.57,434.7555542,1.700699687,39.00534728
121.67,434.3983765,1.70249927,39.00700477
121.77,434.6766968,1.704298854,39.00866225
121.87,434.9289856,1.705949426,39.01031879
121.97,435.2333679,1.707749605,39.01201728
122.07,434.7719421,1.709549189,39.01366618
122.17,434.9710999,1.711349726,39.01534846
122.27,435.1853333,1.712999582,39.01698878
122.37,435.1925964,1.714799166,39.01867011
122.47,434.9186096,1.716449738,39.0203276
122.57,434.9953308,1.718249321,39.02199271
122.67,435.0380554,1.7200495,39.02367499
122.77,435.025116,1.721699357,39.02530769
122.87,435.2651672,1.723499894,39.02700523
122.97,435.1507874,1.725149751,39.02866271
123.07,435.5437012,1.726949692,39.03035262
123.17,435.0845947,1.728749752,39.03200153
123.27,435.2085876,1.730399609,39.03366664
123.37,435.204895,1.73219943,39.03534034
123.47,435.4628296,1.733850002,39.03702167
123.57,435.5025635,1.735799313,39.03870395
123.67,435.8682861,1.737449169,39.04034427
123.77,435.5054932,1.739249468,39.04201797
123.87,435.4076233,1.740898848,39.04368308
123.97,435.2547913,1.742699385,39.04537299
124.07,435.1869812,1.744498968,39.04703048
124.17,435.5126953,1.746298552,39.04869559
124.27,436.0382385,1.747949958,39.05036166
124.37,435.6714783,1.749749541,39.05202678
124.47,435.5621033,1.751399398,39.05369189
124.57,435.8963928,1.75304997,39.05534938
124.67,435.9833984,1.754849553,39.05702212
124.77,435.8973999,1.756649137,39.05867198
124.87,436.0369568,1.758299947,39.06036189
124.97,435.7707214,1.760249257,39.06201842
125.07,436.017334,1.761899471,39.06370071
125.17,435.6366882,1.763549328,39.06534961
125.27,435.7455139,1.765349865,39.06700614
125.37,436.0973816,1.76699996,39.06868842
125.47,436.1427917,1.76880002,39.07032874
125.57,435.9086609,1.770599604,39.07201865
125.67,436.2470398,1.772399187,39.07366756
125.77,435.5416565,1.774049997,39.07534125
125.87,436.2373352,1.775849342,39.07698253
125.97,436.4050293,1.777649879,39.07867244
126.07,436.0759888,1.779449463,39.08034518
126.17,436.4348145,1.78125,39.08201888
126.27,436.5756836,1.783049583,39.08366779
126.37,436.5847473,1.784998178,39.08532527
126.47,436.6039124,1.786649942,39.08701518
126.57,436.4327087,1.788299799,39.08866408
126.67,436.8750916,1.790099502,39.09033778
126.77,436.5625305,1.791900039,39.0919781
126.87,436.5493774,1.793549895,39.0936766
126.97,436.5175476,1.795349121,39.09534147
127.07,437.1032715,1.797000051,39.09700659
127.17,437.2294922,1.798799992,39.09867266
127.27,437.0147095,1.800449848,39.10032919
127.37,436.7992554,1.802399158,39.10201147
127.47,437.1902466,1.804198742,39.10367659
127.57,436.6374817,1.805849552,39.1053665
127.67,437.1080627,1.807649255,39.10699919
127.77,436.9137878,1.809449196,39.10869768
127.87,437.6645813,1.811249137,39.11035422
127.97,437.697052,1.81304872,39.1120365
128.07,436.6793518,1.814849257,39.11370161
128.17,437.4430237,1.816649199,39.11535814
128.27,437.2707825,1.818448782,39.11703184
128.37,437.4480286,1.820248961,39.11868933
128.47,437.0143127,1.821899176,39.12037066
128.57,437.1220398,1.823549986,39.12201193
128.67,437.0910034,1.825349569,39.12370184
128.77,436.4935608,1.826999426,39.12535074
128.87,437.0950012,1.828799963,39.12703207
128.97,437.0974426,1.83044982,39.12868956
129.07,436.9520569,1.832248926,39.13034704
129.17,437.6684265,1.833899736,39.13202837
129.27,437.4811096,1.835699558,39.13368586
129.37,437.5343323,1.837499142,39.13535956
129.47,437.1073608,1.839149952,39.13699129
129.57,437.5809326,1.841099262,39.1386812
129.67,437.5869751,1.842749119,39.14034727
129.77,437.7129517,1.844549894,39.14201239
129.87,437.5211182,1.846349478,39.14366129
129.97,437.614502,1.847999215,39.14531878
130.07,437.2180786,1.849650025,39.14700869
130.17,437.3683472,1.851449609,39.14866522
130.27,437.5228271,1.853249192,39.15033892
130.37,437.8156738,1.854899287,39.15197924
130.47,438.1082458,1.856699228,39.15367773
130.57,437.4877319,1.858350039,39.15532663
130.67,437.6520996,1.860149622,39.15700892
130.77,437.8787842,1.861949205,39.15865782
130.87,438.1509399,1.863600016,39.16032293
130.97,437.7883301,1.865549326,39.16201285
131.07,438.2145996,1.867199898,39.16367796
131.17,438.1552734,1.868999481,39.16535166
131.27,437.8172607,1.870800018,39.16699198
131.37,438.0838013,1.872449875,39.16868189
131.47,437.9739075,1.874249458,39.17033938
131.57,438.0540466,1.876049042,39.17203787
131.67,437.8537292,1.877848625,39.17367056
131.77,437.4372253,1.879499435,39.17535189
131.87,437.8538208,1.881299973,39.17702559
131.97,437.7903748,1.883099198,39.17869881
132.07,438.3097229,1.884750009,39.18036392
132.17,438.0664978,1.886700034,39.1820052
132.27,438.2559814,1.888349175,39.18370274
132.37,438.1567688,1.890149713,39.18536022
132.47,438.1333313,1.891799569,39.1870425
132.57,437.785553,1.893449426,39.18867424
132.67,438.1307068,1.895099282,39.19035652
132.77,438.2326965,1.896749973,39.19202164
132.87,437.943512,1.898549557,39.19367912
132.97,438.2486267,1.900199771,39.19536045
133.07,438.1272278,1.901999354,39.19700935
133.17,438.2312317,1.903799891,39.19869927
133.27,437.9914856,1.905599475,39.20034817
133.37,438.1997375,1.907400012,39.20203045
133.47,438.2117004,1.909199595,39.20366314
133.57,437.8891296,1.910849452,39.20533589
133.67,438.285614,1.912649989,39.20700958
133.77,438.6106873,1.914448619,39.20866707
133.87,438.2281189,1.916099906,39.21033219
133.97,438.4937134,1.917750001,39.21198967
134.07,438.9573364,1.919549584,39.213671
134.17,438.6996155,1.921349168,39.21533611
134.27,438.7585449,1.923149705,39.2170184
134.37,438.4734497,1.924949288,39.21865872
134.47,438.5628662,1.926449418,39.22033241
134.57,438.5039978,1.928249836,39.22200611
134.67,439.316925,1.930049419,39.22365502
134.77,438.5789185,1.931848884,39.22533634
134.87,438.7632446,1.933499813,39.22698525
134.97,438.9848633,1.935299397,39.22867516
135.07,438.4707031,1.936949253,39.23033264
135.17,438.7889404,1.938749194,39.23201492
135.27,438.3762817,1.940548778,39.23365524
135.37,438.6586609,1.942198634,39.23533657
135.47,438.8317566,1.943849325,39.23701027
135.57,438.6974182,1.945648909,39.23869255
135.67,439.3441467,1.947299719,39.24035767
135.77,438.9649048,1.949099302,39.24201515
135.87,439.0534058,1.950898886,39.24369648
135.97,438.3905945,1.952549696,39.2453616
136.07,439.1165466,1.954349279,39.24704388
136.17,439.4312134,1.95629859,39.24869278
136.27,439.4754639,1.9579494,39.25037411
136.37,439.5307617,1.959899664,39.25202301
136.47,439.6266174,1.961399198,39.25370529
136.57,439.4544983,1.963049769,39.25536183
136.67,439.2484436,1.964849114,39.25701931
136.77,439.0111389,1.966499925,39.25868443
136.87,439.025238,1.968299508,39.26034954
136.97,439.1923523,1.970099688,39.26203993
137.07,439.4829712,1.971749425,39.26368883
137.17,439.8057251,1.973399162,39.26536253
137.27,439.1190796,1.975199699,39.26702002
137.37,439.5569458,1.976999164,39.26868513
137.47,439.7013245,1.978649974,39.27034262
137.57,439.4856262,1.98044908,39.27200773
137.67,439.6225891,1.98210001,39.27367285
137.77,439.5586853,1.983899593,39.27533034
137.87,439.7770386,1.985699296,39.27700308
137.97,439.84552,1.987499833,39.27865198
138.07,439.1852722,1.989150047,39.28033426
138.17,439.5623474,1.990949631,39.28200796
138.27,440.0168457,1.992749214,39.28366449
138.37,439.9916992,1.994400024,39.28533056
138.47,439.8078613,1.996199965,39.28699568
138.57,440.038269,1.997849822,39.28867701
138.67,440.2201538,1.999649405,39.29032591
138.77,440.4688721,2.001299381,39.29199961
138.87,440.279541,2.003099918,39.29364088
138.97,440.4812012,2.004899502,39.29534701
139.07,439.9750366,2.006549358,39.29701212
139.17,440.0870056,2.008348942,39.29868582
139.27,440.5881653,2.00999999,39.30033472
139.37,440.1277161,2.011949062,39.30199221
139.47,440.5943909,2.013449907,39.30368212
139.57,440.5212402,2.015099764,39.30535486
139.67,440.6252441,2.016899347,39.30703715
139.77,440.3609619,2.018549919,39.30866984
139.87,440.9720154,2.020349264,39.31035975
139.97,440.6237793,2.021999359,39.31203344
140.07,440.7763672,2.023798943,39.31369856
140.17,440.8096313,2.025449753,39.31537226
140.27,441.3519897,2.027249336,39.31703737
140.37,441.0678101,2.02904892,39.31870249
140.47,440.9568481,2.030699492,39.32035998
140.57,441.3093872,2.032350063,39.3220413
140.67,441.2449951,2.033999681,39.32367399
140.77,440.6746521,2.035649538,39.3253639
140.87,441.1598511,2.037449121,39.32701281
140.97,441.3100891,2.039099455,39.32868651
141.07,441.2623596,2.040749311,39.33035162
141.17,440.6687927,2.042549849,39.33201674
141.27,441.07547,2.044349432,39.33369043
141.37,441.3998108,2.045999289,39.33533934
141.47,441.2114563,2.047650099,39.33702925
141.57,441.4236145,2.049299955,39.33866194
141.67,441.270752,2.050949812,39.34035185
141.77,441.3021851,2.052749395,39.34200934
141.87,440.7800903,2.054548979,39.34366682
141.96,441.7810669,2.056049109,39.34516791
142.06,441.0609741,2.057849884,39.34682491
142.16,441.3377075,2.059499741,39.34850624
142.26,441.1109009,2.061149597,39.35017136
142.36,441.2398987,2.062949657,39.35183743
142.46,441.2107239,2.064749241,39.35348633
142.56,441.5102234,2.066399813,39.35517624
142.66,440.7719421,2.068049669,39.35682514
142.76,440.8067322,2.069699287,39.35849884
142.86,441.9483337,2.071499825,39.36015537
142.96,441.6951599,2.073149204,39.36182049
143.06,441.5142822,2.074799538,39.36351898
143.16,441.1732178,2.076599121,39.36517647
143.26,441.7293701,2.078399658,39.36685017
143.36,442.0386963,2.080049515,39.36849049
143.46,442.5142212,2.081850052,39.3701804
143.56,442.2454834,2.083649635,39.3718541
143.66,442.6160889,2.085449219,39.37353542
143.76,442.3407593,2.087100029,39.3751767
143.86,442.3041687,2.088899612,39.37684181
143.96,441.8772278,2.090699196,39.37852314
144.06,442.4104309,2.092349768,39.38020542
144.16,442.3188477,2.094149351,39.38187054
144.26,442.6498108,2.095949411,39.38351944
144.36,442.5798035,2.097749472,39.38520935
144.46,442.3189392,2.09954977,39.38685825
144.56,442.1982117,2.101348877,39.38853195
144.66,441.9372253,2.10284996,39.39018944
144.76,442.2983093,2.10464859,39.39184597
144.86,442.013031,2.106299162,39.39351204
144.96,442.4247742,2.108099699,39.39518479
145.06,442.1221619,2.109899282,39.39686707
145.16,442.1268005,2.111550093,39.39850739
145.26,442.7923279,2.113349676,39.40018967
145.36,442.3329773,2.11514926,39.4018462
145.46,442.8894958,2.11680007,39.4035199
145.56,442.3583069,2.118449926,39.40517738
145.66,442.6191101,2.12024951,39.40685108
145.76,442.7048035,2.122049093,39.4085162
145.86,442.9957886,2.123999834,39.4101651
145.96,443.131897,2.125949383,39.41183022
146.06,442.6431274,2.127599239,39.41347912
146.16,442.6433716,2.129249811,39.41516903
146.26,442.9197083,2.130899668,39.41684273
146.36,443.2710266,2.132699251,39.41850784
146.46,443.0244446,2.134350061,39.42014912
146.56,442.9142761,2.13599968,39.42183903
146.66,443.0122986,2.137799263,39.42350414
146.76,442.8908386,2.139450073,39.42516163
146.86,443.3102722,2.141248703,39.42683437
146.96,442.8674622,2.142899513,39.42847565
147.06,442.3379517,2.144699097,39.43017343
147.16,442.833313,2.146349907,39.4318395
147.26,442.8119507,2.148299217,39.43352082
147.36,442.6836548,2.150099754,39.4351621
147.46,443.0085144,2.151898623,39.43682721
147.56,442.8968201,2.153549433,39.43850091
147.66,442.8643494,2.155199289,39.44019845
147.76,443.3572693,2.156999826,39.44186452
147.86,442.8198853,2.158649683,39.44349626
147.96,443.484436,2.160599947,39.44519475
148.06,443.230896,2.16239953,39.44685987
148.16,443.3064575,2.164049387,39.44854215
148.26,443.3255005,2.165699959,39.45019105
148.36,443.15802,2.167649031,39.45187238
148.46,442.9344177,2.169449568,39.45352128
148.56,443.1272583,2.171250105,39.4551864
148.66,443.6311646,2.172899961,39.45686868
148.76,443.2319946,2.174549818,39.45851758
148.86,443.8696899,2.176199675,39.46019891
148.96,443.1390686,2.178148985,39.46184781
149.06,443.5862122,2.179799795,39.46353009
149.16,443.7858582,2.181449413,39.46518663
149.26,443.8803406,2.183549881,39.46686891
149.36,443.9482117,2.185199499,39.46851781
149.46,443.8018494,2.186999559,39.47018293
149.56,443.5812683,2.188649893,39.47184804
149.66,443.9616699,2.190299511,39.47349694
149.76,443.71875,2.192100048,39.47517923
149.86,443.5547485,2.193749905,39.47683576
149.96,444.0817261,2.195549488,39.47850183
150.06,443.7930298,2.197199345,39.48014215
150.16,443.9006958,2.198999882,39.48184827
150.26,444.2300415,2.200649738,39.48351434
150.36,444.6048584,2.202300072,39.48516324
150.46,444.4937744,2.204099894,39.48683694
150.56,444.1197205,2.205749989,39.48847726
150.66,444.0417175,2.207400084,39.49017575
150.76,444.1647034,2.20919919,39.49183229
150.86,444.2383728,2.210998774,39.49350598
150.96,444.3769226,2.212799788,39.49515489
151.06,444.4251404,2.214600086,39.49682859
151.16,444.321167,2.216248751,39.49850228
151.26,444.6566772,2.217899561,39.50018361
151.36,444.7041626,2.219700098,39.5018411
151.46,444.8045959,2.221349001,39.50348142
151.56,444.6930847,2.223150015,39.50517991
151.66,444.5605164,2.224949121,39.50685361
151.76,444.1560059,2.22644949,39.50853494
151.86,444.5609131,2.228250027,39.51016763
151.96,444.3839722,2.229899168,39.51185754
152.06,444.3458252,2.231699467,39.51351431
152.16,444.5514526,2.233199596,39.51520422
152.26,444.1295776,2.23499918,39.51686171
152.36,444.6412964,2.23679924,39.51853541
152.46,444.6844177,2.238598108,39.52019289
152.56,444.7804565,2.240400076,39.52185801
152.66,445.3206787,2.241899729,39.52353171
152.76,444.5088806,2.243549585,39.52518061
152.86,444.8395081,2.245199442,39.52686194
152.96,445.2882385,2.246849298,39.52851942
153.06,444.8388062,2.248499393,39.53019312
153.16,444.538269,2.250149965,39.53184965
153.26,444.4667358,2.251799583,39.53351477
153.36,444.608551,2.253449917,39.53520468
153.46,444.342041,2.255249977,39.53685454
153.56,444.8194275,2.256899595,39.53852728
153.66,445.1609192,2.258549452,39.54015997
153.76,445.4376526,2.260349035,39.54184988
153.86,445.1166992,2.261999846,39.54350737
153.96,445.010498,2.263649702,39.54518107
154.06,445.1621704,2.265449286,39.54682997
154.16,445.366394,2.267099142,39.54849508
154.26,445.5902405,2.268749952,39.55017641
154.36,445.5654907,2.270550013,39.5518339
154.46,444.8167725,2.272349596,39.5535076
154.56,444.8461304,2.273999453,39.5551565
154.66,445.2853394,2.275798798,39.55684641
154.76,445.4619751,2.277449608,39.5585039
154.86,445.7182617,2.279249191,39.56016901
154.96,445.4890747,2.280900002,39.56182554
155.06,445.4972534,2.282699108,39.56347445
155.16,446.0780029,2.28434968,39.56517294
155.26,445.7585449,2.285999537,39.56683806
155.36,445.891571,2.28779912,39.56852034
155.46,445.5887146,2.28944993,39.57015303
155.56,445.6446838,2.291249275,39.57184294
155.66,445.8558655,2.292899132,39.57351664
155.76,445.8636475,2.294699669,39.57521418
155.86,446.4556274,2.296349525,39.57684687
155.96,446.2709656,2.298149109,39.57852057
156.06,446.162323,2.299799919,39.58020189
156.16,446.1134949,2.301599503,39.58185938
156.26,446.0749207,2.303249359,39.58354071
156.36,446.4692078,2.305049896,39.58518198
156.46,445.7740173,2.306699753,39.58687952
156.56,446.5057068,2.308349609,39.58852842
156.66,446.474823,2.309999704,39.59020212
156.76,446.6881409,2.311799288,39.59185103
156.86,446.3136292,2.313449144,39.5935171
156.96,446.6469421,2.315099955,39.59520701
157.06,446.9567871,2.316899061,39.59684733
157.16,446.8840942,2.318549395,39.59852865
157.26,446.5202026,2.320199251,39.60018614
157.36,446.3402405,2.32199955,39.60185984
157.46,446.3817139,2.323649406,39.60351732
157.56,446.6678467,2.32529974,39.60519007
157.66,446.4754333,2.327099562,39.60683897
157.76,445.8086243,2.328749418,39.60850504
157.86,446.2414856,2.330399513,39.61017016
157.96,446.3938904,2.33220005,39.61183527
158.06,445.9684753,2.333849907,39.61350039
158.16,445.8937683,2.335499525,39.61514929
158.26,446.8196716,2.337149382,39.6168392
158.36,447.1712341,2.338949919,39.61850527
158.46,447.0896912,2.340600014,39.62017038
158.56,446.5860596,2.342549324,39.62182787
158.66,446.3296509,2.344049454,39.62349299
158.76,446.1860046,2.345849276,39.62516668
158.86,447.0124207,2.347649336,39.6268318
158.96,446.1637878,2.349299908,39.62851313
159.06,446.0048523,2.350949764,39.6301544
159.16,446.3943176,2.352749348,39.63184431
159.26,446.2845154,2.354399204,39.63350084
159.36,447.0990601,2.356199741,39.63519076
159.46,446.7524414,2.357999325,39.63682345
159.56,446.8291016,2.359649897,39.63849714
159.66,447.59552,2.36144948,39.64017943
159.76,447.8105469,2.363248587,39.64184454
159.86,447.3505859,2.364899158,39.64353445
159.96,447.1005859,2.366699934,39.64516714
160.06,447.1832275,2.368350029,39.64687327
160.16,446.6363525,2.369999886,39.64851359
160.26,446.5426636,2.371799469,39.6502035
160.36,446.6864014,2.373748779,39.6518524
160.46,446.3329468,2.375399828,39.65353468
160.56,446.9039917,2.37719965,39.6551998
160.66,446.8837891,2.378849506,39.65686491
160.76,447.017395,2.380499363,39.6585224
160.86,447.1670532,2.38214922,39.66018751
160.96,447.6095581,2.383949757,39.66185263
161.06,447.8488159,2.385599613,39.66351011
161.16,447.6091919,2.387399197,39.66520003
161.26,447.2258301,2.389049768,39.6668413
161.36,447.3408508,2.390699387,39.66853884
161.46,447.915741,2.392499924,39.67017153
161.56,447.7853088,2.394299507,39.67184523
161.66,447.1655579,2.395949125,39.67351893
161.76,447.1877747,2.397899151,39.67515925
161.86,447.9179382,2.399699688,39.67685774
161.96,447.5492859,2.401348591,39.67849806
162.06,447.800415,2.402849436,39.68017986
162.16,447.4957886,2.404649973,39.68182114
162.26,447.4420776,2.406299829,39.68351105
162.36,447.8486328,2.407949924,39.68518379
162.46,447.7127686,2.409749746,39.6868327
162.56,447.232605,2.41154933,39.68849877
162.66,447.7479858,2.413199186,39.6901553
162.76,447.8231812,2.414849997,39.69184521
162.86,448.0895081,2.416649342,39.69349411
162.96,447.6254578,2.418299437,39.69516781
163.06,447.4757385,2.419950008,39.69680908
163.16,448.2800598,2.421899319,39.69849899
163.26,447.8112488,2.423399448,39.70017269
163.36,447.5428772,2.425199986,39.70183781
163.46,447.6621399,2.426998854,39.70350292
163.56,447.920929,2.428649902,39.70516041
163.66,447.9526062,2.43029952,39.70684174
163.76,448.4048157,2.431949377,39.70851544
163.86,448.0400696,2.433749914,39.71020535
163.96,448.5383606,2.435400009,39.71182945
164.06,448.0318909,2.437198639,39.71351936
